Sample	CM020437.1_RagTag	CM020438.1_RagTag	CM020439.1_RagTag	CM020440.1_RagTag	CM020441.1_RagTag	CM020442.1_RagTag	CM020443.1_RagTag	CM020444.1_RagTag	CM020445.1_RagTag	CM020446.1_RagTag	CM020447.1_RagTag	CM020448.1_RagTag	CM020449.1_RagTag	CM020450.1_RagTag	CM020451.1_RagTag	CM020452.1_RagTag	CM020453.1_RagTag	CM020454.1_RagTag	CM020455.1_RagTag	CM020456.1_RagTag	CM020457.1_RagTag	CM020458.1_RagTag	CM020459.1_RagTag	CM020460.1_RagTag	CM020461.1_RagTag	CM020462.1_RagTag	CM020463.1_RagTag	WNMW01000030.1_RagTag	WNMW01000039.1_RagTag	WNMW01000040.1_RagTag	WNMW01000052.1_RagTag	WNMW01000053.1_RagTag	WNMW01000058.1_RagTag	WNMW01000061.1_RagTag	WNMW01000065.1_RagTag	WNMW01000076.1_RagTag	WNMW01000077.1_RagTag	WNMW01000078.1_RagTag	WNMW01000079.1_RagTag	WNMW01000080.1_RagTag	WNMW01000081.1_RagTag	WNMW01000082.1_RagTag	WNMW01000083.1_RagTag	WNMW01000084.1_RagTag	WNMW01000088.1_RagTag	WNMW01000089.1_RagTag	WNMW01000090.1_RagTag	WNMW01000091.1_RagTag	WNMW01000092.1_RagTag	WNMW01000093.1_RagTag	WNMW01000096.1_RagTag	WNMW01000097.1_RagTag	WNMW01000099.1_RagTag	WNMW01000101.1_RagTag	WNMW01000106.1_RagTag	WNMW01000109.1_RagTag	WNMW01000112.1_RagTag	WNMW01000114.1_RagTag	WNMW01000116.1_RagTag	WNMW01000121.1_RagTag	contig_107::contig_107:0-2826::contig_107::contig_107:0-2826:0-2826	contig_114::contig_114:0-14729::contig_114::contig_114:0-14729:0-14729	contig_123::contig_123:0-4385::contig_123::contig_123:0-4385:0-4385	contig_160::contig_160:0-19787::contig_160::contig_160:0-19787:0-19786	contig_165::contig_165:0-102434::contig_165::contig_165:0-102434:0-102437	contig_193::contig_193:0-24419::contig_193::contig_193:0-24419:0-24419	contig_204::contig_204:0-24487::contig_204::contig_204:0-24487:0-25775	contig_206::contig_206:0-11323::contig_206::contig_206:0-11323:0-11324	contig_237::contig_237:0-29281::contig_237::contig_237:0-29281:0-29249	contig_290::contig_290:0-28853::contig_290::contig_290:0-28853:0-28853	contig_309::contig_309:0-5786::contig_309::contig_309:0-5786:0-5765	contig_332::contig_332:0-22456::contig_332::contig_332:0-22456:0-22471	contig_341::contig_341:0-56906::contig_341::contig_341:0-56906:0-56904	contig_344::contig_344:0-8784::contig_344::contig_344:0-8784:0-8784	contig_356::contig_356:0-6650::contig_356::contig_356:0-6650:0-6650	contig_364::contig_364:0-46878::contig_364::contig_364:0-46878:0-46667	contig_382::contig_382:0-834::contig_382::contig_382:0-834:0-834	contig_410::contig_410:0-10586::contig_410::contig_410:0-10586:0-10586	contig_415::contig_415:0-100351::contig_415::contig_415:0-100351:0-100354	contig_432::contig_432:0-9724::contig_432::contig_432:0-9724:0-9724	contig_436::contig_436:0-14223::contig_436::contig_436:0-14223:0-14223	contig_441::contig_441:0-9616::contig_441::contig_441:0-9616:0-9616	contig_443::contig_443:0-42519::contig_443::contig_443:0-42519:0-42519	contig_450::contig_450:0-65177::contig_450::contig_450:0-65177:0-65181	contig_458::contig_458:0-56866::contig_458::contig_458:0-56866:0-56940	contig_477::contig_477:0-4659::contig_477::contig_477:0-4659:0-4669	contig_498::contig_498:0-15450::contig_498::contig_498:0-15450:0-15459	contig_502::contig_502:0-6202::contig_502::contig_502:0-6202:0-6202	contig_503::contig_503:0-31024::contig_503::contig_503:0-31024:0-31091	contig_520::contig_520:0-20961::contig_520::contig_520:0-20961:0-20961	contig_528::contig_528:0-8629::contig_528::contig_528:0-8629:0-8629	contig_539::contig_539:0-3536::contig_539::contig_539:0-3536:0-4642	contig_544::contig_544:0-36909::contig_544::contig_544:0-36909:0-37199	contig_571::contig_571:0-12546::contig_571::contig_571:0-12546:0-12546	contig_572::contig_572:0-6026::contig_572::contig_572:0-6026:0-6033	contig_573::contig_573:0-820::contig_573::contig_573:0-820:0-819	contig_574::contig_574:0-2252::contig_574::contig_574:0-2252:0-2249	contig_619::contig_619:0-7029::contig_619::contig_619:0-7029:0-7122	contig_638::contig_638:0-13507::contig_638::contig_638:0-13507:0-13513	contig_649::contig_649:0-22269::contig_649::contig_649:0-22269:0-22269	contig_653::contig_653:0-7176::contig_653::contig_653:0-7176:0-7195	contig_678::contig_678:0-69135::contig_678::contig_678:0-69135:0-69096	contig_68::contig_68:0-3332::contig_68::contig_68:0-3332:0-3204	contig_690::contig_690:0-7857::contig_690::contig_690:0-7857:0-7857	contig_717::contig_717:0-6129::contig_717::contig_717:0-6129:0-6058	contig_737::contig_737:0-6825::contig_737::contig_737:0-6825:0-6825	contig_74::contig_74:0-1710::contig_74::contig_74:0-1710:0-1259	contig_751::contig_751:0-38743::contig_751::contig_751:0-38743:0-38743	contig_762::contig_762:0-38529::contig_762::contig_762:0-38529:0-38516	contig_764::contig_764:0-44924::contig_764::contig_764:0-44924:0-44924	contig_765::contig_765:0-15320::contig_765::contig_765:0-15320:0-15324	contig_766::contig_766:0-6821::contig_766::contig_766:0-6821:0-6826	contig_774::contig_774:0-8568::contig_774::contig_774:0-8568:0-8568	contig_778::contig_778:0-32137::contig_778::contig_778:0-32137:0-32131	contig_782::contig_782:0-39879::contig_782::contig_782:0-39879:0-39879	contig_795::contig_795:0-6577::contig_795::contig_795:0-6577:0-6577	contig_831::contig_831:0-46319::contig_831::contig_831:0-46319:0-46294	contig_842::contig_842:0-11852::contig_842::contig_842:0-11852:0-11931	contig_850::contig_850:0-1558::contig_850::contig_850:0-1558:0-1558	contig_85::contig_85:0-1784::contig_85::contig_85:0-1784:0-1784	contig_897::contig_897:0-7137::contig_897::contig_897:0-7137:0-7082	contig_902::contig_902:0-9573::contig_902::contig_902:0-9573:0-9569	contig_904::contig_904:0-14003::contig_904::contig_904:0-14003:0-14001	contig_911::contig_911:0-10595::contig_911::contig_911:0-10595:0-10620	contig_918::contig_918:0-60813::contig_918::contig_918:0-60813:0-60813	contig_928::contig_928:0-5647::contig_928::contig_928:0-5647:0-5647	contig_929::contig_929:0-5077::contig_929::contig_929:0-5077:0-5078	contig_930::contig_930:0-3862::contig_930::contig_930:0-3862:0-3862	contig_932::contig_932:0-2330::contig_932::contig_932:0-2330:0-2330	contig_937::contig_937:0-13157::contig_937::contig_937:0-13157:0-13157	contig_957::contig_957:0-46366::contig_957::contig_957:0-46366:0-46366	contig_96::contig_96:0-5165::contig_96::contig_96:0-5165:0-5165	ntLink_12	ntLink_38::ntLink_38:0-30456	ntLink_4	ntLink_4::ntLink_4:0-56890	ntLink_9
AU01_markdup_markdup	21.880000000000003	21.830000000000002	21.910000000000004	22.150000000000002	21.86	22.069999999999997	22.299999999999997	22.369999999999997	22.61	22.599999999999998	23.239999999999995	23.95999999999999	24.009999999999994	22.939999999999998	22.619999999999997	23.349999999999994	22.989999999999995	25.24	25.829999999999984	21.859999999999992	25.559999999999985	25.389999999999976	24.77	30.26	90.42999999999981	11.73	15.050000000000004	14.63	14.64	133.19000000000014	57.59	17.380000000000003	66.91999999999999	35.04000000000001	13.759999999999998	18.520000000000003	20.18	18.140000000000004	19.369999999999997	250.73999999999975	113.63999999999999	163.75999999999993	54.1	12.31	128.60000000000016	293.56999999999994	46.7	96.92000000000002	24.880000000000003	15.579999999999998	174.97000000000006	210.1299999999999	16.53	17.16	31.149999999999984	189.00000000000026	14.220000000000002	120.91000000000001	42.77	13.830000000000004	317.11999999999995	28.500000000000007	117.37999999999998	35.139999999999965	75.79999999999987	30.509999999999998	240.17000000000004	9.309999999999999	13.790000000000001	15.170000000000002	13.27	194.20999999999984	5.66	11.649999999999999	229.81999999999928	142.60000000000014	301.0	125.39000000000003	12.99	11.510000000000002	20.55999999999999	13.88	7.73	6.7700000000000005	84.60999999999999	65.50999999999999	59.830000000000005	4.890000000000002	85.47999999999998	11.87	26.279999999999994	199.27000000000027	514.0800000000006	191.50999999999965	49.37	288.6599999999996	260.8	294.2100000000002	125.07999999999993	9.799999999999999	304.53999999999996	22.52000000000001	54.86999999999998	19.000000000000004	84.4799999999999	11.41	289.2400000000001	26.839999999999996	13.019999999999996	15.380000000000003	7.23	12.479999999999999	13.520000000000001	10.540000000000001	11.48	5.74	12.930000000000001	365.6600000000002	282.97999999999956	313.05999999999983	92.37999999999995	282.8399999999999	78.69	117.44999999999995	5.35	335.8700000000001	302.97	303.92	301.98	70.63999999999999	12.630000000000003	255.43999999999983	30.419999999999995	39.06999999999999	233.25000000000009	137.29999999999998	28.870000000000005
AU03_markdup_markdup	13.67	13.66	13.7	13.88	13.66	13.83	14.000000000000002	14.080000000000002	14.280000000000001	14.270000000000001	14.800000000000002	15.07	15.43	14.600000000000001	14.440000000000003	15.05	14.730000000000002	15.770000000000003	16.650000000000002	14.140000000000002	16.91	17.669999999999977	15.93	22.050000000000015	73.94999999999958	13.600000000000001	1.5900000000000007	10.090000000000002	9.840000000000002	69.33999999999999	28.150000000000006	12.219999999999999	29.66	10.92	9.29	12.620000000000001	13.52	11.329999999999998	13.290000000000001	234.9399999999998	57.79	90.66000000000004	28.239999999999995	8.25	64.26999999999998	165.38000000000017	30.36	46.870000000000005	25.050000000000008	10.84	129.69	97.39999999999999	11.25	11.680000000000001	24.599999999999994	117.39000000000001	9.670000000000002	68.41999999999994	16.630000000000003	9.87	188.75999999999993	24.04	102.76000000000008	42.980000000000004	59.239999999999995	7.740000000000002	166.47999999999996	11.05	10.189999999999998	2.68	27.21999999999999	105.46999999999996	6.91	8.41	188.85999999999987	120.95999999999995	301.0	77.37	0.44999999999999996	12.93	25.119999999999987	0.81	0.31000000000000005	0.09000000000000008	37.900000000000006	41.99	29.480000000000004	2.04	42.53	0.6299999999999999	14.730000000000002	164.17000000000013	507.3500000000009	163.91999999999982	38.74	271.93999999999926	194.9200000000001	130.14999999999992	67.06999999999998	0.8899999999999999	306.8199999999998	9.209999999999978	26.699999999999996	13.950000000000003	56.58999999999992	0.010000000000000009	290.04	5.1499999999999995	9.19	1.5700000000000007	4.640000000000001	8.58	8.25	6.73	10.610000000000001	5.130000000000001	8.560000000000002	240.25999999999985	262.96999999999974	278.6299999999999	69.97	175.33000000000024	53.16	65.21000000000001	0.020000000000000018	276.0399999999995	344.71000000000004	336.5899999999997	312.91999999999996	26.870000000000005	0.5	225.86000000000007	6.24	7.629999999999999	212.50999999999985	120.23999999999994	22.849999999999998
AU04_markdup_markdup	11.47	11.52	11.55	11.7	11.59	11.620000000000001	11.790000000000001	11.82	11.9	11.89	12.24	12.32	12.26	11.959999999999999	11.71	12.040000000000001	11.94	12.71	13.140000000000002	11.350000000000001	12.940000000000001	13.410000000000002	12.350000000000001	18.970000000000002	69.23999999999985	11.450000000000001	1.1700000000000008	5.99	7.83	54.99999999999998	24.399999999999995	7.609999999999999	82.20999999999997	21.540000000000003	5.35	8.82	9.959999999999997	7.449999999999999	9.46	213.30999999999995	41.769999999999996	35.970000000000006	28.160000000000007	6.19	33.430000000000014	146.14000000000007	18.46	34.42	12.749999999999998	7.08	80.46999999999998	78.59	8.13	9.370000000000001	19.489999999999984	73.31999999999995	5.86	38.23999999999999	10.25	5.900000000000001	165.98	16.48	78.63999999999999	31.869999999999976	36.09000000000001	2.97	119.25	17.57	5.719999999999999	2.1499999999999995	7.600000000000001	117.61999999999993	5.84	7.16	149.87000000000006	102.96999999999996	301.0	58.29000000000001	0.30000000000000004	10.61	20.979999999999997	0.53	0.31000000000000005	0.1299999999999999	39.86000000000001	17.22	19.930000000000007	2.6200000000000014	24.77	0.3500000000000001	9.940000000000001	153.08000000000004	397.00999999999993	115.89999999999986	19.670000000000005	248.71999999999923	124.34000000000005	103.9400000000001	26.83	0.6400000000000001	335.3200000000005	7.819999999999991	21.640000000000004	5.56	59.33999999999986		290.92	5.1499999999999995	5.569999999999999	0.8300000000000001	3.7800000000000002	6.059999999999999	27.47	5.74	5.7	3.0700000000000003	5.71	208.68999999999994	235.73999999999978	222.5799999999999	38.56	116.47000000000003	33.78	35.870000000000005	0.010000000000000009	153.28	339.58000000000004	328.00000000000034	308.84	47.22	0.43999999999999995	184.22999999999945	17.169999999999998	19.73	245.8800000000003	86.48000000000006	11.690000000000001
AU06_markdup_markdup	8.41	8.4	8.44	8.49	8.44	8.46	8.49	8.57	8.64	8.64	8.93	9.08	9.14	8.74	8.59	8.82	8.690000000000001	9.56	9.750000000000002	8.25	9.620000000000001	10.14	8.74	16.399999999999995	54.5099999999998	8.39	0.9200000000000004	5.73	5.3500000000000005	34.64	27.540000000000003	6.6899999999999995	38.59	10.409999999999998	5.470000000000001	7.010000000000002	7.59	6.3999999999999995	7.370000000000001	215.75000000000014	40.11	30.610000000000007	14.970000000000002	5.28	34.07	149.86000000000007	14.490000000000002	29.790000000000003	11.089999999999998	5.930000000000001	65.96	88.94999999999997	6.2	6.01	13.87999999999999	61.86000000000001	5.660000000000001	52.33999999999998	10.33	5.5	106.04999999999995	11.180000000000001	49.67000000000001	32.389999999999986	39.400000000000006	8.200000000000001	98.21999999999996	21.17	5.260000000000001	1.4699999999999998	10.290000000000001	86.40999999999998	3.95	5.26	98.54000000000003	50.309999999999995	301.0	51.13000000000001	0.24	8.549999999999999	15.990000000000002	0.45999999999999996	0.29000000000000004	0.10000000000000009	24.779999999999994	17.76	18.96	1.5499999999999998	21.46	0.30000000000000004	8.83	96.06	336.71000000000015	99.27000000000002	19.880000000000006	201.21999999999957	97.19999999999999	167.64999999999995	23.109999999999996	0.74	335.3300000000005	4.419999999999999	17.930000000000007	8.15	53.12999999999988		290.96000000000004	17.36	5.069999999999999	0.7799999999999998	5.22	3.96	4.66	4.25	4.390000000000001	2.37	6.25	171.86999999999983	165.97999999999988	155.87999999999994	36.11000000000001	118.60999999999984	29.16	34.39000000000001	0.0	166.46999999999986	332.1699999999997	321.36000000000047	308.23	18.110000000000003	0.3899999999999999	186.53000000000011	9.39	9.180000000000001	32.86000000000001	73.20000000000002	11.549999999999999
AU08_markdup_markdup	12.149999999999999	12.129999999999999	12.2	12.29	12.17	12.26	12.389999999999999	12.51	12.6	12.57	13.000000000000002	13.13	13.190000000000001	12.79	12.610000000000001	13.200000000000003	12.92	14.05	14.370000000000005	12.34	13.860000000000001	15.649999999999991	13.780000000000001	21.20000000000001	73.81999999999975	6.5	7.920000000000002	7.899999999999999	9.43	61.90999999999998	31.15	10.370000000000001	44.63999999999999	16.74	7.629999999999999	10.62	11.569999999999999	9.480000000000002	11.720000000000002	215.0899999999998	48.82000000000002	91.24000000000002	28.720000000000002	6.63	50.46999999999999	196.66000000000008	26.37	34.86	18.400000000000002	8.870000000000001	80.43999999999998	105.72999999999999	9.29	9.68	21.579999999999984	71.09000000000002	7.720000000000001	58.419999999999966	13.41	8.420000000000002	203.38999999999987	20.590000000000007	91.58000000000008	24.679999999999964	49.669999999999995	20.7	141.9800000000001	12.52	8.559999999999999	8.08	6.000000000000001	113.30999999999987	3.34	4.02	168.6199999999998	115.82999999999997	301.0	46.14999999999999	7.040000000000001	6.470000000000001	10.98	6.950000000000001	4.22	3.0700000000000003	29.47	27.33	22.280000000000005	2.540000000000001	27.8	6.539999999999999	12.24	108.12000000000002	362.2800000000001	148.75999999999985	30.98	271.58999999999924	172.55000000000004	186.55999999999986	72.73	5.12	335.6700000000004	15.439999999999998	24.02	10.6	71.08999999999989	6.84	290.88	7.279999999999999	7.66	7.370000000000001	5.95	6.779999999999999	7.550000000000001	6.02	6.640000000000001	3.0299999999999994	6.51	237.25000000000006	257.7099999999997	254.21999999999986	58.27999999999998	151.27000000000018	34.43	35.730000000000004	3.0999999999999996	241.90999999999946	344.99	331.79999999999984	319.0100000000001	21.23	6.58	179.11000000000004	6.69	16.250000000000004	51.72999999999999	110.19000000000005	15.829999999999998
AU09_markdup_markdup	9.870000000000001	9.860000000000001	9.91	10.07	9.88	10.040000000000001	10.17	10.34	10.440000000000001	10.46	10.9	11.360000000000001	11.219999999999999	10.79	10.63	11.28	10.93	12.000000000000002	12.56	10.4	11.850000000000001	14.329999999999979	12.0	19.370000000000008	57.97999999999977	9.83	1.0100000000000007	7.52	7.330000000000002	49.15	22.179999999999996	9.790000000000001	67.99999999999999	11.38	6.960000000000001	9.22	10.059999999999999	9.99	10.400000000000002	160.1999999999999	43.14999999999999	64.23000000000002	16.24	6.1000000000000005	39.37	142.46000000000006	15.91	28.619999999999997	14.2	7.82	94.32999999999996	86.27999999999999	8.39	7.33	18.84999999999998	67.26000000000002	6.9799999999999995	48.72999999999999	13.030000000000001	7.91	154.42999999999995	16.529999999999994	73.35000000000002	39.72999999999996	39.72000000000002	4.810000000000002	145.96000000000006	8.319999999999999	7.8100000000000005	1.79	15.560000000000002	87.77	4.97	5.609999999999999	134.0800000000001	93.91000000000001	301.0	55.73	0.31000000000000005	9.16	17.460000000000004	0.51	0.24	0.08000000000000007	26.879999999999995	15.05	19.38	2.3600000000000003	13.610000000000001	0.43000000000000016	9.06	113.15999999999997	367.1100000000001	135.73999999999984	26.939999999999998	259.1499999999992	149.70999999999995	149.5499999999999	50.349999999999994	0.6800000000000002	329.7500000000004	6.549999999999993	21.84	10.179999999999998	43.56999999999997	0.020000000000000018	290.92	6.789999999999999	6.8	0.5800000000000001	3.66	6.299999999999999	3.6500000000000004	4.7700000000000005	5.500000000000001	2.4699999999999998	5.57	190.55999999999986	204.8399999999997	193.1599999999999	51.44	174.14000000000007	39.81	20.44	0.020000000000000018	231.3099999999997	337.4	331.04	312.14999999999947	18.310000000000002	0.3500000000000001	135.90999999999997	9.880000000000003	11.180000000000001	200.86999999999992	100.27999999999997	11.989999999999998
AU13_markdup_markdup	11.71	11.71	11.73	11.85	11.74	11.77	11.9	11.92	12.040000000000001	12.09	12.370000000000001	12.52	12.610000000000001	12.22	12.010000000000002	12.32	12.190000000000001	12.940000000000003	13.620000000000003	11.620000000000001	12.660000000000002	14.61999999999998	11.83	20.080000000000002	79.27999999999983	6.29	7.870000000000001	7.09	8.520000000000001	66.95999999999998	32.42000000000001	8.040000000000001	35.63	10.95	6.15	9.63	10.379999999999999	10.660000000000002	10.280000000000001	210.80999999999983	48.66000000000001	59.91999999999999	21.790000000000003	6.01	56.90999999999998	190.0600000000001	24.789999999999996	31.91000000000001	17.31	7.770000000000001	94.00999999999996	104.75000000000001	8.29	8.120000000000001	23.129999999999974	83.33999999999996	6.839999999999999	53.389999999999986	7.6899999999999995	6.65	218.61000000000013	20.34	93.01	25.359999999999967	47.09999999999999	12.490000000000002	175.79000000000036	10.879999999999999	6.63	8.2	16.3	117.9999999999999	3.0299999999999994	6.359999999999999	147.70000000000016	115.1	301.0	55.43	6.65	6.57	11.090000000000002	6.85	4.1	3.4800000000000004	27.220000000000002	14.89	15.600000000000001	1.2000000000000002	19.009999999999998	6.3500000000000005	12.790000000000001	164.93000000000004	427.7099999999999	141.75999999999985	36.46999999999999	263.80999999999915	166.4799999999999	156.80000000000007	45.47	5.07	325.99	13.739999999999991	27.290000000000003	8.200000000000001	69.87999999999992	5.3	290.79999999999995	6.08	5.890000000000001	7.65	4.43	6.539999999999999	7.43	5.7700000000000005	7.65	3.04	6.390000000000001	257.91	225.59999999999977	277.91999999999985	68.01000000000002	215.56000000000003	39.16000000000001	31.090000000000003	3.0600000000000005	227.3599999999996	342.43	330.28	304.78999999999996	24.33	6.15	195.73000000000033	25.770000000000014	26.63	118.13	104.12000000000005	18.759999999999994
AU14_markdup_markdup	15.0	15.149999999999999	15.090000000000003	15.09	15.350000000000001	15.050000000000004	15.009999999999998	15.14	14.760000000000002	14.670000000000002	14.580000000000002	14.510000000000003	13.97	14.090000000000003	13.620000000000001	13.430000000000001	13.420000000000002	13.740000000000002	14.110000000000001	13.020000000000001	15.07	15.149999999999984	13.540000000000001	19.419999999999998	63.08999999999982	15.130000000000003	1.370000000000001	5.34	8.34	36.6	29.35	8.29	79.53999999999998	13.71	6.33	9.420000000000002	11.290000000000001	7.59	9.759999999999998	248.11999999999983	48.71000000000001	36.02	24.67	5.59	44.26999999999999	163.90000000000012	18.809999999999995	30.780000000000005	22.02	7.359999999999999	52.31000000000001	99.79	8.469999999999999	8.88	17.309999999999977	64.85000000000002	6.0600000000000005	74.73999999999997	10.469999999999999	6.449999999999999	229.11000000000013	18.249999999999996	95.11	25.15999999999996	56.18999999999999	6.5900000000000025	124.72000000000007	18.439999999999998	6.64	2.58	15.39	129.35999999999996	7.73	6.0	122.79000000000005	92.74999999999997	301.0	39.86999999999999	0.41000000000000014	14.470000000000002	28.319999999999993	0.94	0.33000000000000007	0.1100000000000001	48.27	16.19	23.690000000000005	2.5500000000000003	21.65	0.6699999999999999	12.49	109.65999999999997	293.50999999999993	143.62999999999974	30.04	264.7199999999991	167.04999999999998	142.85000000000002	21.05	0.94	351.90000000000134	6.359999999999995	28.31000000000001	5.659999999999999	43.56000000000001		290.84	5.780000000000001	6.040000000000001	0.8200000000000001	3.91	4.9	28.479999999999997	7.67	6.310000000000001	3.0600000000000005	6.329999999999999	259.9200000000003	206.41999999999982	295.5799999999998	51.37000000000001	151.96000000000004	17.33	33.76	0.020000000000000018	251.1599999999994	344.37	332.55000000000007	307.5	15.43	0.52	244.5600000000004	11.020000000000001	20.970000000000006	140.07999999999998	110.13000000000007	20.290000000000003
AU17_markdup_markdup	15.580000000000002	15.490000000000002	15.600000000000001	15.830000000000002	15.530000000000001	15.82	16.05	16.22	16.43	16.42	17.130000000000003	17.650000000000002	17.69	16.94	16.78	17.730000000000004	17.230000000000004	19.09	19.299999999999997	16.45	19.06	21.08999999999998	18.889999999999997	25.890000000000008	77.35	15.5	1.740000000000001	11.36	10.929999999999998	61.22999999999998	54.54999999999994	15.500000000000004	90.18999999999998	14.679999999999998	12.49	14.940000000000001	16.17	13.360000000000001	16.05	231.67000000000021	68.66999999999999	48.019999999999996	23.21	10.2	64.55999999999999	177.9900000000002	43.80000000000001	63.77000000000001	19.880000000000003	13.03	148.79999999999998	107.69	13.240000000000002	10.289999999999997	26.159999999999982	104.73999999999994	11.75	146.22999999999993	34.349999999999994	12.830000000000004	218.99999999999983	21.79	105.31999999999998	44.48999999999994	42.109999999999985	6.970000000000002	151.39000000000001	29.270000000000003	12.290000000000001	2.7800000000000002	13.92	105.14999999999992	7.629999999999999	9.72	182.83999999999966	119.58999999999993	301.0	98.59999999999992	0.47	14.56	28.05	0.5900000000000001	0.33000000000000007	0.16999999999999993	42.46	32.670000000000016	37.48	1.6899999999999995	49.41	0.6200000000000001	15.079999999999998	155.64999999999992	489.18000000000035	166.8299999999998	38.83999999999999	274.81999999999937	197.9099999999999	105.39000000000001	38.63	1.1099999999999999	310.27999999999975	9.670000000000002	50.14	8.080000000000002	96.21999999999998	0.010000000000000009	290.88	13.389999999999997	11.48	1.7100000000000009	5.42	7.310000000000002	26.70999999999999	7.219999999999999	8.66	4.48	10.120000000000001	284.5600000000003	261.14999999999975	303.25999999999976	69.12999999999997	161.14000000000016	68.58999999999999	68.81999999999998	0.030000000000000027	270.8699999999995	347.17	333.4199999999999	319.6300000000001	43.97	0.49	192.60999999999967	49.91999999999999	45.81999999999999	246.54000000000008	117.4200000000002	19.32
AU20_markdup_markdup	12.19	12.13	12.24	12.379999999999999	12.19	12.379999999999999	12.52	12.6	12.83	12.86	13.46	13.760000000000002	13.870000000000001	13.200000000000001	13.07	13.73	13.38	14.780000000000003	15.39	13.050000000000002	14.670000000000003	16.51999999999998	14.64	21.68000000000002	80.42999999999982	12.15	1.3200000000000007	9.42	8.64	76.97999999999996	29.20999999999999	11.42	61.88000000000001	8.16	9.32	11.450000000000001	12.519999999999998	11.36	12.070000000000002	203.10000000000002	52.1	62.769999999999996	12.610000000000003	8.27	70.52999999999999	159.64000000000013	27.989999999999995	31.81000000000001	27.110000000000007	10.05	116.47999999999996	104.68000000000005	10.059999999999999	7.73	20.959999999999987	73.47	9.320000000000002	65.92999999999998	9.810000000000002	9.44	180.93999999999994	17.580000000000002	75.08000000000001	37.96999999999996	48.89999999999999	3.1500000000000004	164.44000000000005	21.44	10.36	2.12	21.699999999999996	121.15999999999991	6.260000000000001	11.73	147.0499999999999	92.91999999999993	301.0	81.09000000000003	0.32000000000000006	12.559999999999999	21.11	0.8200000000000001	0.3700000000000001	0.1200000000000001	43.59000000000001	15.36	16.92	2.2200000000000006	14.179999999999998	0.6099999999999999	12.98	143.63999999999996	486.1400000000001	155.66999999999973	27.02	270.6099999999992	182.68999999999974	143.44000000000003	47.76999999999998	0.8899999999999999	313.03999999999974	6.679999999999994	25.24	18.369999999999997	56.969999999999985		289.87999999999994	12.36	8.2	0.74	4.73	7.219999999999999	11.18	5.76	11.35	3.96	8.15	269.9600000000004	218.2899999999998	245.26999999999987	45.59000000000001	207.0800000000002	52.59000000000001	27.81	0.020000000000000018	240.5499999999995	342.96	331.8199999999998	320.14	18.720000000000002	0.5800000000000001	156.49999999999994	20.589999999999996	26.510000000000005	237.01999999999978	114.02000000000005	27.110000000000007
