Sample	scaffold_1	scaffold_2	scaffold_3	scaffold_4	scaffold_5	scaffold_6	scaffold_7	scaffold_8	scaffold_9	scaffold_10	scaffold_11	scaffold_12	scaffold_13	scaffold_14	scaffold_15	scaffold_16	scaffold_17	scaffold_18	scaffold_19	scaffold_20	scaffold_21	scaffold_22	scaffold_23	scaffold_24	scaffold_25	scaffold_26	scaffold_27	scaffold_28	scaffold_29	scaffold_30	scaffold_31	scaffold_32	scaffold_33	scaffold_34	scaffold_35	scaffold_36	scaffold_37	scaffold_38	scaffold_39	scaffold_40	scaffold_41	scaffold_42	scaffold_43	scaffold_44	scaffold_45	scaffold_46	scaffold_47	scaffold_48	scaffold_49	scaffold_50	scaffold_51	scaffold_52	scaffold_53	scaffold_54	scaffold_55	scaffold_56	scaffold_57	scaffold_58	scaffold_59	scaffold_60	scaffold_61	scaffold_62	scaffold_63	scaffold_64	scaffold_65	scaffold_66	scaffold_67	scaffold_68	scaffold_69	scaffold_70	scaffold_71	scaffold_72	scaffold_73	scaffold_74	scaffold_75	scaffold_76	scaffold_77	scaffold_78	scaffold_79	scaffold_80	scaffold_81	scaffold_82	scaffold_83	scaffold_84	scaffold_85	scaffold_86	scaffold_87	scaffold_88	scaffold_89	scaffold_90	scaffold_91	scaffold_92	scaffold_93	scaffold_94	scaffold_95	scaffold_96	scaffold_97	scaffold_98	scaffold_99	scaffold_100	scaffold_101	scaffold_102	scaffold_103	scaffold_104	scaffold_105	scaffold_106	scaffold_107	scaffold_108	scaffold_109	scaffold_110	scaffold_111	scaffold_112	scaffold_113	scaffold_114	scaffold_115	scaffold_116	scaffold_117	scaffold_118	scaffold_119	scaffold_120	scaffold_121	scaffold_122	scaffold_123	scaffold_124	scaffold_125	scaffold_126	scaffold_127	scaffold_128	scaffold_129	scaffold_130	scaffold_131	scaffold_132	scaffold_133	scaffold_134	scaffold_135	scaffold_136	scaffold_137	scaffold_138	scaffold_139	scaffold_140	scaffold_141	scaffold_142	scaffold_143	scaffold_144	scaffold_145	scaffold_146	scaffold_147	scaffold_148	scaffold_149	scaffold_150	scaffold_151	scaffold_152	scaffold_154	scaffold_155	scaffold_156	scaffold_157	scaffold_158	scaffold_159	scaffold_160	scaffold_161	scaffold_162	scaffold_163	scaffold_164	scaffold_165	scaffold_166	scaffold_167	scaffold_168	scaffold_169	scaffold_170	scaffold_171	scaffold_172	scaffold_173	scaffold_174	scaffold_175	scaffold_176	scaffold_177	scaffold_178	scaffold_179	scaffold_180	scaffold_181	scaffold_182	scaffold_183	scaffold_184	scaffold_185	scaffold_186	scaffold_187	scaffold_188	scaffold_189	scaffold_190	scaffold_192	scaffold_193	scaffold_153
H01383_markdup	21.75	22.03	22.12	21.67	22.48	22.21	21.86	22.31	21.99	21.830000000000002	22.039999999999996	21.53	23.959999999999997	21.36	21.4	21.07	21.029999999999998	20.009999999999994	20.58	20.379999999999995	21.299999999999997	18.53	19.979999999999997	17.36	18.259999999999998	16.86	20.04	18.08	161.8899999999999	14.350000000000001	49.98999999999999	23.62	14.62	15.57	4.68	14.25	9.41	6.309999999999999	3.3899999999999997	18.6	11.020000000000001	2.04	38.009999999999984	4.96	3.7699999999999996	24.98999999999999	10.580000000000002	21.020000000000003	3.96	5.83	27.9100000000001	10.39	46.00000000000001	6.33	15.75	9.41	12.110000000000001	70.84999999999998	6.71	7.699999999999999	19.21	6.13	5.15	34.2	24.19	54.28000000000001	10.330000000000002	6.870000000000001	6.3	42.67999999999999	13.09	4.65	10.659999999999998	22.7	7.190000000000001	9.780000000000001	7.620000000000001	16.71	3.5200000000000005	5.77	78.87	7.66	38.57	20.78	5.02	16.34	7.360000000000001	2.58	18.87	12.17	5.420000000000001	5.5600000000000005	8.12	4.710000000000001	10.71	5.36	6.79	13.110000000000001	11.65	11.01	112.88999999999999	155.35999999999996	12.03	12.72	9.07	12.68	8.51	11.89	26.609999999999996	8.33	7.719999999999999	21.349999999999987	149.27999999999992	18.25	14.950000000000003	8.0	1.83	9.26	116.28999999999974	11.059999999999999	12.120000000000001	11.8	10.2	9.49	34.67999999999997	20.330000000000002	82.02	52.919999999999995	19.009999999999998	9.17	3.09	11.290000000000001	5.72	24.259999999999973	12.29	2.51	10.540000000000001	12.41	55.61999999999999	11.040000000000001	165.44999999999993	29.160000000000004	12.22	7.9399999999999995	13.66	13.889999999999999	11.350000000000001	19.099999999999998	20.430000000000007	60.94999999999999	13.909999999999998	2.5199999999999996	9.93	11.74	27.979999999999997	68.74	10.379999999999999	11.99	10.06	21.849999999999998	14.930000000000001	78.21999999999998	129.60000000000002	12.77	22.070000000000004	9.87	10.76	43.31	306.4600000000003	17.91	85.36000000000003	10.78	7.470000000000001	64.94	204.75999999999996	5.92	12.52	19.27	6.120000000000001	14.32	7.67	3.6400000000000006	47.52000000000001	14.640000000000002	10.680000000000001	10.95	12.780000000000001	9.52	11.35	11.100000000000001	11.399999999999999	
H01384_markdup	66.84000000000003	67.36000000000003	67.47000000000003	37.67999999999999	67.41000000000003	66.29000000000002	65.86000000000001	65.84000000000003	64.92000000000002	63.97000000000003	64.17000000000002	63.670000000000016	70.48999999999997	63.08000000000001	63.29000000000002	62.94000000000001	61.99000000000001	59.940000000000005	62.250000000000014	59.88000000000002	62.37000000000001	55.500000000000014	59.970000000000006	55.54	54.65000000000001	50.93	58.29000000000001	55.16999999999999	506.0700000000004	44.34	171.1500000000001	75.91	43.519999999999996	54.19000000000001	31.75999999999999	45.54999999999999	26.91	52.87999999999998	20.259999999999994	66.33	31.359999999999992	30.150000000000002	112.31999999999996	37.26	28.89	119.11999999999999	39.18000000000001	131.33999999999995	40.559999999999995	33.720000000000006	56.059999999999995	34.28	285.38000000000045	68.76999999999998	79.82	32.779999999999994	40.33000000000001	246.23000000000002	40.65000000000002	33.190000000000005	94.22000000000004	24.15	29.84999999999999	163.2499999999999	163.44	148.60000000000002	43.88999999999999	48.38	42.96	133.21	40.78	29.679999999999996	52.37	123.29999999999994	42.11	36.71999999999999	71.3	60.0	21.140000000000004	31.14	279.39000000000004	27.259999999999998	115.49000000000002	110.17	21.46999999999999	91.62999999999998	50.489999999999974	15.770000000000003	73.49999999999999	37.49	35.48	33.980000000000004	45.56	36.009999999999984	40.029999999999994	25.26	56.43000000000001	93.52000000000002	53.78	39.66	544.1700000000004	385.5899999999996	41.03	52.120000000000005	33.160000000000004	48.18999999999999	30.989999999999995	42.08000000000001	151.04999999999995	16.42	88.79999999999998	100.32999999999998	420.6300000000011	81.30999999999999	46.70000000000001	46.629999999999995	11.140000000000002	31.709999999999994	226.47000000000023	35.760000000000005	39.309999999999995	36.30999999999999	36.95	33.04	140.52000000000007	50.400000000000006	205.24000000000004	169.7799999999999	59.910000000000004	92.12	19.560000000000002	36.50000000000001	40.46	108.33999999999999	48.97999999999999	14.770000000000001	21.709999999999997	41.39000000000001	131.05	41.18	399.82999999999885	130.75999999999996	42.48	28.68	68.37999999999998	43.080000000000005	36.82000000000001	115.51999999999994	66.39999999999999	273.02	72.11999999999998	14.890000000000002	37.120000000000005	38.21	123.10999999999984	197.55999999999992	36.190000000000005	69.43999999999998	36.45	111.74999999999999	46.68999999999997	290.32	470.99000000000035	43.44	132.48999999999995	79.65999999999997	39.64	149.45	386.0700000000006	121.74000000000001	356.14000000000027	36.11000000000001	46.10999999999999	370.7200000000001	400.2000000000005	22.219999999999995	42.96999999999999	40.879999999999995	18.400000000000006	49.279999999999994	28.630000000000006	20.65	317.69000000000005	50.88000000000001	35.3	36.39000000000001	44.36999999999999	34.18	36.33	36.75	37.75	0.010000000000000009
H01385_markdup	29.119999999999997	29.209999999999994	29.359999999999996	16.6	29.349999999999994	29.069999999999993	28.979999999999997	28.969999999999995	28.679999999999993	28.609999999999996	28.649999999999995	28.589999999999996	31.39999999999999	28.419999999999998	28.729999999999993	28.589999999999993	28.319999999999993	27.449999999999992	28.85999999999999	27.50999999999999	28.709999999999994	26.659999999999993	27.819999999999993	27.24	26.29999999999999	25.169999999999995	27.279999999999994	28.009999999999994	254.03999999999994	23.11999999999999	78.39999999999999	42.39999999999999	23.099999999999994	25.589999999999993	13.240000000000002	22.359999999999996	12.92	21.780000000000005	8.099999999999998	29.709999999999994	15.0	4.6899999999999995	62.22999999999996	14.590000000000002	11.62	47.75999999999996	20.959999999999997	48.380000000000024	15.970000000000002	14.58	41.17000000000007	18.9	141.18999999999997	27.63	34.32	17.94	21.259999999999994	115.75999999999998	17.209999999999997	16.23	28.110000000000003	12.43	12.090000000000002	72.36999999999998	65.32999999999998	96.50999999999998	22.689999999999998	19.59	17.48	59.47999999999999	20.630000000000003	11.91	18.94	62.509999999999984	23.190000000000005	18.080000000000002	24.189999999999998	27.779999999999998	8.97	13.419999999999998	143.64999999999998	14.74	57.93000000000001	44.410000000000004	9.92	34.05999999999999	18.640000000000004	6.669999999999999	35.519999999999996	17.16	15.32	14.619999999999997	18.869999999999997	12.290000000000001	20.349999999999994	12.000000000000002	19.23	37.96999999999999	30.87	17.51	237.43000000000004	266.41000000000025	21.539999999999992	15.18	17.349999999999998	22.60000000000001	15.979999999999997	21.929999999999996	63.260000000000005	8.37	29.439999999999998	44.52999999999995	199.49999999999991	36.94	23.039999999999996	19.910000000000004	4.66	17.449999999999996	174.74999999999986	19.189999999999998	21.4	19.349999999999998	19.24	17.21	65.32000000000001	22.879999999999995	108.66	89.98000000000002	30.989999999999995	30.800000000000004	8.040000000000001	18.84	17.439999999999998	58.00999999999998	26.750000000000007	6.21	9.71	20.629999999999995	73.69999999999999	19.68	291.98999999999995	58.540000000000006	20.729999999999997	15.450000000000003	28.199999999999996	21.2	20.299999999999997	44.93	37.94000000000001	117.74	31.389999999999993	6.09	18.990000000000002	19.509999999999998	59.31000000000002	102.1	18.119999999999997	31.190000000000012	18.919999999999998	47.74999999999999	23.339999999999996	135.73	273.6399999999999	23.369999999999997	50.69000000000001	31.379999999999995	19.519999999999996	82.81999999999998	468.660000000001	44.14	177.69	17.729999999999997	19.470000000000002	167.62	345.6200000000008	12.790000000000001	20.409999999999997	18.19	9.37	23.329999999999995	15.46	9.12	121.76	26.38	18.65	19.25	19.149999999999995	17.139999999999997	18.16	18.25	18.75	0.010000000000000009
H01386_markdup	39.209999999999994	39.26999999999999	39.599999999999994	39.29999999999999	39.469999999999985	39.329999999999984	39.24999999999999	39.33999999999999	39.249999999999986	39.349999999999994	39.20999999999999	39.30999999999999	42.73999999999998	39.39999999999999	39.66999999999999	39.969999999999985	39.28999999999999	38.79999999999998	41.06999999999999	38.70999999999998	40.109999999999985	38.59999999999999	39.64999999999999	38.58	38.449999999999996	37.11	39.04999999999999	39.510000000000005	352.64000000000055	35.11	115.41000000000004	53.14	31.700000000000003	34.56999999999999	16.23	32.86	34.32	35.279999999999994	11.87	41.7	39.989999999999995	16.49	86.82999999999996	18.719999999999995	13.030000000000001	63.78999999999998	33.27999999999999	65.42999999999999	22.05	20.039999999999996	49.66000000000005	29.069999999999997	176.03999999999985	35.290000000000006	53.10999999999999	27.0	32.64999999999999	149.13999999999996	23.42	22.929999999999996	38.64	19.22	19.17	103.63999999999999	90.71999999999996	130.84999999999997	29.58	25.73	22.29	97.71	32.26	15.36	29.070000000000007	86.45999999999998	32.10000000000001	28.549999999999997	33.58	42.999999999999986	12.140000000000002	18.69	187.89000000000001	23.629999999999995	83.68000000000004	60.37000000000001	14.74	49.36	24.18	9.36	47.82999999999999	33.24999999999999	19.45	19.360000000000003	26.390000000000004	17.510000000000005	30.179999999999996	16.650000000000002	26.889999999999997	25.63	42.96	29.38999999999999	320.4500000000003	318.90000000000055	34.11	25.16	27.97	32.93000000000001	25.299999999999997	33.64999999999999	86.57	18.35	41.410000000000004	58.30999999999998	274.55999999999995	55.13999999999999	34.89	26.790000000000003	6.720000000000001	28.87	171.6500000000001	30.659999999999993	33.80999999999999	29.61	31.870000000000005	26.349999999999998	81.18	35.559999999999995	175.58000000000004	104.74000000000008	42.98	41.910000000000004	10.980000000000004	29.97	22.150000000000002	66.17999999999995	38.43	8.71	29.64999999999999	31.36	111.38999999999999	31.68	341.4799999999992	107.11999999999996	32.06999999999999	24.799999999999997	44.690000000000005	36.980000000000004	31.97	60.550000000000026	55.93000000000006	148.07999999999996	48.74	8.66	29.179999999999993	33.81999999999999	78.50000000000003	148.45999999999998	29.80999999999999	48.22	28.519999999999996	62.510000000000005	33.879999999999995	180.69000000000005	334.7700000000004	36.519999999999996	70.02999999999997	39.27	29.999999999999996	111.47000000000003	452.78000000000173	60.779999999999994	237.2400000000001	28.689999999999998	24.940000000000005	227.44999999999973	375.9400000000008	19.4	33.05	36.629999999999995	15.149999999999999	36.33	23.27	11.66	141.18999999999997	40.410000000000004	29.360000000000007	30.479999999999997	25.25999999999999	28.900000000000002	29.95	33.199999999999996	31.449999999999996	
H01387_markdup	34.779999999999994	35.11999999999999	35.379999999999995	34.69999999999999	35.81999999999999	35.65999999999999	35.16999999999999	35.97999999999999	35.69999999999999	35.67999999999999	35.80999999999999	35.17999999999999	38.54999999999999	35.269999999999996	35.379999999999995	35.55999999999999	34.87999999999998	34.18999999999998	35.95999999999999	34.499999999999986	35.79999999999999	32.749999999999986	34.27999999999999	31.309999999999995	32.389999999999986	29.999999999999993	34.03999999999999	31.97	259.23	26.40999999999999	90.01000000000006	45.43	21.9	26.829999999999995	7.890000000000001	25.529999999999994	16.96	10.010000000000002	9.530000000000001	32.39999999999999	19.37	7.140000000000001	63.059999999999974	7.24	5.74	36.429999999999986	20.45	31.959999999999987	9.879999999999999	9.88	41.71000000000008	20.419999999999995	113.28	15.780000000000001	29.820000000000004	17.939999999999998	21.429999999999996	99.54999999999995	10.71	13.360000000000003	30.260000000000005	12.99	8.13	62.01999999999999	44.65999999999999	108.71999999999996	17.369999999999997	12.049999999999999	9.74	87.77999999999996	22.790000000000003	6.46	19.62	55.210000000000015	12.62	17.689999999999998	15.030000000000001	31.060000000000002	5.66	9.25	144.09000000000003	15.39	63.930000000000035	34.43000000000001	9.100000000000001	26.339999999999996	11.44	4.3500000000000005	32.74999999999999	19.650000000000002	9.229999999999999	9.23	13.58	8.000000000000002	20.399999999999995	8.980000000000002	12.000000000000002	12.030000000000003	21.759999999999998	20.52	184.81	226.3500000000001	23.009999999999998	23.24	18.109999999999996	18.450000000000003	14.55	22.569999999999997	44.23	10.57	18.169999999999998	33.629999999999974	222.82000000000014	30.279999999999994	29.049999999999986	11.600000000000001	2.8899999999999997	18.729999999999997	162.1599999999999	21.9	24.759999999999998	22.119999999999997	20.57	18.31	48.95999999999998	34.05999999999999	127.81	92.26000000000003	31.789999999999992	18.99	5.119999999999999	20.679999999999993	10.13	43.23999999999997	19.3	3.9499999999999993	20.699999999999992	22.919999999999995	94.52999999999997	20.580000000000002	245.87999999999997	77.22999999999998	22.279999999999994	16.35	23.1	27.129999999999995	23.089999999999993	32.25999999999999	41.210000000000015	87.87	30.319999999999997	4.32	18.15	24.729999999999997	46.21	107.68000000000005	21.569999999999997	31.710000000000008	17.639999999999997	36.90999999999999	25.43999999999999	118.23000000000002	201.34999999999982	24.529999999999998	40.98999999999999	12.82	16.75	80.46000000000001	412.770000000001	28.080000000000002	146.16999999999996	20.199999999999996	11.420000000000002	131.72	286.46000000000026	12.08	22.759999999999994	19.540000000000003	8.67	26.959999999999997	15.02	4.960000000000001	52.03999999999999	25.269999999999996	21.219999999999995	20.939999999999998	21.539999999999992	20.59	21.139999999999997	21.0	23.549999999999997	
H01388_markdup	49.50999999999999	49.91999999999999	50.43999999999999	28.119999999999994	50.92999999999999	50.56999999999999	50.14999999999999	51.18999999999999	50.730000000000004	50.87	51.240000000000016	50.709999999999994	56.15999999999999	50.49000000000001	51.08000000000001	50.99000000000001	50.80000000000001	49.18000000000002	51.43000000000002	49.73000000000001	52.33000000000002	47.740000000000016	50.33000000000002	47.050000000000004	47.50000000000002	46.730000000000004	50.560000000000024	48.67999999999999	402.38000000000045	42.35	132.8800000000001	67.30999999999999	38.42000000000001	40.35999999999999	15.260000000000002	38.370000000000005	17.310000000000002	22.710000000000004	11.77	54.47	19.880000000000003	15.990000000000002	128.43	15.5	12.430000000000001	75.51999999999995	35.17	67.92	17.129999999999995	19.79	54.73000000000001	33.66	231.53999999999988	33.290000000000006	59.480000000000004	28.43	36.13999999999999	177.1399999999999	21.86	24.41	81.34000000000002	26.869999999999997	15.68	124.96000000000001	72.03999999999996	146.81000000000006	32.65	24.019999999999996	20.309999999999995	121.38999999999999	36.66	14.32	48.300000000000004	99.54999999999995	27.650000000000006	30.37	34.18000000000001	51.799999999999976	11.389999999999999	20.499999999999996	226.73000000000002	26.45	109.71	71.60999999999996	16.0	62.71000000000001	26.749999999999996	8.959999999999999	53.49	37.18000000000001	18.500000000000004	18.060000000000002	26.840000000000003	19.01	34.699999999999996	16.8	27.490000000000002	45.15	41.43999999999998	32.92	352.22000000000054	378.1800000000003	39.50000000000001	47.15000000000001	31.5	41.28999999999999	26.900000000000002	36.48999999999999	93.98000000000008	21.640000000000004	43.589999999999996	64.56	309.04999999999984	63.370000000000005	43.34	25.609999999999996	5.449999999999999	29.960000000000004	205.55000000000018	34.629999999999995	37.599999999999994	34.019999999999996	33.7	29.270000000000003	86.96000000000008	51.67999999999999	186.55000000000004	152.12000000000003	48.78999999999999	46.36	10.190000000000001	34.34	21.529999999999998	75.06999999999996	38.96	7.779999999999999	17.54	35.28999999999999	183.0399999999999	34.83	356.5299999999998	93.29999999999994	33.39999999999999	25.58	45.62	38.91	35.45	66.99	58.870000000000005	170.90999999999997	58.010000000000005	7.6	31.849999999999994	37.92	84.3900000000001	186.36999999999978	35.21	58.15999999999999	31.869999999999997	66.57	38.930000000000014	208.8899999999999	363.1700000000003	39.82999999999999	63.93000000000001	25.91	35.89999999999999	129.19000000000003	447.45000000000107	61.82	242.91000000000008	31.29	22.14	237.75999999999988	392.00000000000074	19.499999999999996	35.129999999999995	62.05	16.58	42.89000000000001	25.349999999999994	11.240000000000002	174.49999999999983	45.389999999999986	31.270000000000003	34.69	33.1	30.139999999999997	32.17999999999999	37.349999999999994	34.5	0.0
H01389_markdup	38.50999999999999	38.42999999999999	38.59999999999999	38.629999999999995	38.239999999999995	38.03999999999999	38.06999999999999	37.739999999999995	37.639999999999986	37.41999999999999	37.399999999999984	37.51999999999998	41.089999999999975	37.54999999999998	37.84999999999998	38.36999999999999	37.609999999999985	37.52999999999999	39.349999999999994	36.40999999999998	37.80999999999999	36.51999999999998	37.76999999999999	37.280000000000015	36.389999999999986	35.279999999999994	36.37999999999998	46.85	381.30000000000035	34.55	129.23000000000005	57.250000000000014	31.989999999999995	35.75999999999999	26.91	31.739999999999995	55.27	65.98999999999997	11.69	40.06	64.65	37.269999999999996	145.62000000000018	30.189999999999998	24.359999999999992	98.87999999999991	35.28	100.31999999999995	31.29	30.669999999999998	53.90000000000001	30.27	204.73999999999992	60.2	72.03999999999998	28.28	33.44	202.54999999999998	35.67	26.620000000000005	63.75	29.33000000000001	27.769999999999996	138.1	145.73000000000002	126.97999999999998	40.50999999999999	38.96	36.260000000000005	89.15	34.53	27.34999999999999	41.74000000000001	86.35999999999997	31.009999999999998	27.66	53.54	38.80999999999999	20.060000000000002	23.52	241.85000000000002	24.939999999999998	101.28999999999999	89.07000000000001	20.339999999999996	89.30999999999996	39.47	15.870000000000001	60.22	34.81999999999999	33.82000000000001	33.82000000000001	37.12	29.06	30.88	21.63	44.17000000000001	48.81999999999999	47.009999999999984	25.33	457.49000000000007	406.97000000000014	33.29	34.44	27.830000000000005	47.20999999999999	26.749999999999996	35.139999999999986	115.25	14.410000000000004	63.81999999999999	84.38999999999992	256.1700000000001	77.14999999999999	33.709999999999994	44.1	10.840000000000002	30.09	190.0000000000002	31.39999999999999	34.20999999999999	29.649999999999995	31.939999999999998	27.899999999999995	116.26000000000002	35.17999999999999	143.07000000000005	156.34000000000003	46.75999999999999	67.69	19.59	29.249999999999996	37.11000000000001	83.41000000000001	40.86000000000001	14.260000000000003	32.93	30.07	219.9199999999999	32.83	396.9499999999987	85.63	31.949999999999996	25.98	58.940000000000005	32.599999999999994	33.469999999999985	143.21000000000004	58.95000000000002	215.03000000000011	67.39999999999998	13.22	30.839999999999993	32.25999999999999	110.10000000000002	150.45000000000007	27.489999999999995	52.17999999999999	29.769999999999996	83.17000000000004	33.24999999999999	259.49	435.2100000000009	37.29999999999999	94.82000000000001	51.13999999999999	32.5	145.06	403.4200000000006	101.05999999999999	316.8300000000005	28.749999999999996	45.28	334.04000000000013	393.63000000000034	21.520000000000003	32.06999999999999	45.91999999999999	15.71	35.93999999999999	25.549999999999997	20.25	232.0399999999998	42.660000000000004	30.499999999999996	29.419999999999998	23.579999999999995	29.52	29.139999999999997	31.15	33.9	0.0
H01390_markdup	40.07999999999999	40.34999999999999	40.43999999999998	39.969999999999985	40.61999999999998	40.389999999999986	39.98999999999998	40.41999999999999	40.16999999999999	39.89999999999998	40.03999999999999	39.639999999999986	43.86999999999998	39.66999999999999	40.01999999999999	40.139999999999986	39.33999999999999	38.81999999999999	40.49	38.33999999999999	39.80999999999999	36.91999999999999	38.919999999999995	36.120000000000005	36.67999999999999	34.989999999999995	38.22999999999999	42.61999999999998	222.4700000000001	31.14999999999999	132.89000000000001	61.260000000000005	42.07	32.25999999999999	12.08	30.559999999999995	20.839999999999996	19.26	24.3	39.63	25.689999999999998	9.26	60.58999999999997	10.920000000000002	9.68	58.43999999999997	27.949999999999996	51.82999999999999	12.280000000000001	0.72	44.330000000000084	23.829999999999995	117.61999999999996	13.65	29.209999999999994	23.11	27.80999999999999	138.88999999999993	17.02	17.939999999999998	62.77000000000001	18.469999999999995	11.000000000000002	76.64	58.28000000000001	126.19999999999996	24.989999999999995	16.259999999999998	14.97	103.81000000000004	28.43	9.959999999999999	29.7	52.50000000000001	17.820000000000004	22.660000000000004	31.730000000000004	38.75	11.36	13.629999999999999	167.69999999999996	18.66	75.67000000000004	56.51	9.78	47.06000000000001	67.52999999999999	10.870000000000001	101.33000000000008	16.52	4.73	4.93	16.79	77.35999999999999	25.74	14.84	20.54	33.87	27.319999999999993	23.0	248.97000000000006	303.7700000000004	27.860000000000007	26.250000000000004	22.209999999999997	24.51	19.839999999999996	29.61999999999999	77.76999999999997	7.850000000000001	9.77	49.26999999999995	259.74000000000024	31.659999999999997	32.019999999999996	6.390000000000001	12.559999999999999	22.159999999999997	151.4300000000001	25.63	29.14999999999999	25.999999999999996	26.080000000000002	22.24	80.82000000000002	37.51999999999999	145.5800000000001	85.93999999999996	40.209999999999994	14.580000000000004	14.04	25.169999999999998	4.880000000000001	52.14000000000001	21.87	16.009999999999998	28.05999999999999	27.9	83.40000000000002	26.389999999999997	300.22999999999956	91.08999999999999	27.629999999999995	19.279999999999998	25.17	29.27	26.699999999999992	49.86000000000001	49.110000000000014	126.81000000000006	31.230000000000004	10.059999999999999	24.81	28.290000000000003	65.96000000000004	132.58000000000007	24.249999999999996	35.74000000000001	22.63	53.809999999999995	31.97	172.56	272.01	30.28	63.19	12.680000000000001	23.429999999999996	85.85	480.9600000000013	67.55000000000001	191.22	24.65	7.5	170.20999999999992	359.27000000000106	14.600000000000001	28.229999999999997	44.07000000000001	14.77	33.18999999999999	17.97	2.29	124.54	31.25	24.83	26.45	25.7	24.22	24.599999999999998	28.049999999999997	29.0	
H01391_markdup	45.72999999999999	45.68999999999998	46.16999999999999	26.4	45.86999999999999	45.87999999999998	45.97999999999999	45.90999999999998	45.789999999999985	46.01999999999998	45.95999999999999	45.929999999999986	50.31999999999997	45.95999999999999	46.81999999999999	47.15999999999999	46.28999999999999	45.82000000000001	48.92000000000001	45.629999999999995	47.48	45.720000000000006	46.73000000000001	46.85000000000002	45.60000000000001	45.31000000000002	45.93	51.80999999999999	406.9900000000006	42.98000000000001	159.2900000000002	76.85999999999999	38.82	43.58999999999999	27.569999999999993	39.93000000000001	25.88	56.839999999999996	11.07	52.790000000000006	30.5	28.93	109.02000000000001	29.369999999999997	22.889999999999997	113.5099999999999	41.94	114.61999999999998	27.240000000000002	16.960000000000004	64.99999999999999	37.620000000000005	190.6299999999998	30.48	67.83999999999999	34.64	40.54	229.4399999999999	34.53999999999999	31.439999999999998	55.45	35.34	25.309999999999995	134.26999999999998	118.74999999999999	197.29000000000005	44.0	33.019999999999996	35.019999999999996	116.93999999999998	40.790000000000006	24.669999999999995	53.92000000000001	95.6499999999999	36.959999999999994	34.269999999999996	71.87999999999998	50.63999999999997	22.769999999999996	27.499999999999996	265.87000000000023	31.9	106.96999999999997	105.77000000000004	16.9	96.75999999999999	123.76000000000002	20.57	66.19	41.57	19.76	19.810000000000002	38.77	131.71999999999997	41.90000000000001	29.089999999999996	51.97	44.730000000000004	52.59	36.3	494.83000000000067	397.49999999999994	42.43	47.35000000000001	36.42	48.33	32.589999999999996	40.78999999999999	155.91000000000003	24.63	48.62	86.75999999999993	420.950000000001	68.64999999999998	42.14000000000001	25.580000000000002	19.32	36.12	209.20000000000036	37.68000000000001	41.449999999999996	36.529999999999994	39.83	34.42	160.48000000000002	37.24000000000001	194.79000000000005	158.48999999999995	49.94	61.89999999999999	23.44	36.98	22.52	91.11000000000004	41.76999999999999	22.11	19.09	37.97	153.51000000000005	39.49000000000001	391.5999999999989	123.47999999999995	40.13	31.700000000000003	53.32999999999999	42.739999999999995	39.14000000000001	106.46999999999993	68.05000000000001	242.4299999999999	66.17999999999999	21.25	36.82000000000001	40.690000000000005	112.99999999999997	176.25999999999976	37.08	60.65	35.17000000000001	99.92	39.430000000000014	269.7599999999996	470.98000000000144	43.41999999999999	128.64999999999995	49.82000000000001	41.22999999999999	128.14	396.5700000000013	143.6099999999999	338.32000000000045	34.870000000000005	27.18	338.08999999999975	409.21999999999986	26.300000000000004	38.330000000000005	56.02	20.469999999999995	45.35000000000001	29.910000000000004	11.31	255.94999999999993	45.790000000000006	36.11000000000001	35.78	30.639999999999993	35.31999999999999	34.63	42.05	38.4	0.0
